%time,field.accel0,field.accel1,field.accel2,field.gyro0,field.gyro1,field.gyro2,field.rf_P0,field.rf_P1,field.rf_P2,field.lf_P0,field.lf_P1,field.lf_P2,field.rr_P0,field.rr_P1,field.rr_P2,field.lr_P0,field.lr_P1,field.lr_P2,field.rf_V0,field.rf_V1,field.rf_V2,field.lf_V0,field.lf_V1,field.lf_V2,field.rr_V0,field.rr_V1,field.rr_V2,field.lr_V0,field.lr_V1,field.lr_V2,field.footForce0,field.footForce1,field.footForce2,field.footForce3
1639559216705436012,-0.0861538499594,-0.211794883013,9.81615352631,0.00851125642657,-0.00559568265453,-0.0154832480475,0.169595733285,-0.112478017807,-0.287188827991,0.177864909172,0.135286971927,-0.292732357979,-0.205409765244,-0.146920919418,-0.292649030685,-0.177380338311,0.128072619438,-0.296399056911,0.169595733285,-0.112478017807,-0.287188827991,0.0,0.0301578640938,0.00909549836069,-0.205409765244,-0.146920919418,-0.292649030685,0.0257724486291,-0.0186981149018,0.00480601051822,66,98,69,57
1639559216710651070,0.0376923084259,-0.0412820540369,9.80538463593,-0.0117287663743,0.0071874903515,-0.00483060488477,0.169595733285,-0.112478017807,-0.287188827991,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128085017204,-0.296401321888,0.169595733285,-0.112478017807,-0.287188827991,0.00644929893315,-0.00379919749685,0.00149713607971,-0.205403015018,-0.146920666099,-0.292643964291,0.0137475840747,0.0258712600917,0.000737010501325,66,98,70,57
1639559216715556011,-0.00897435937077,0.0215384624898,9.66717910767,0.00211967015639,0.00612222589552,0.0111483605579,0.169607564807,-0.112477988005,-0.287189245224,0.177877292037,0.135274633765,-0.292736172676,-0.205396264791,-0.146920412779,-0.292638927698,-0.177386507392,0.128072544932,-0.296404778957,0.169607564807,-0.112477988005,-0.287189245224,0.0481588728726,-0.00401461077854,-0.00179371796548,-0.205396264791,-0.146920412779,-0.292638927698,-0.0160942208022,-0.00477910879999,-0.0162184704095,66,99,70,57
1639559216721153101,0.019743591547,-0.105897441506,9.69410228729,-0.0127940308303,-0.00985674001276,0.00156098278239,0.169589579105,-0.112477622926,-0.287194550037,0.177864909172,0.135286971927,-0.292732357979,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169589579105,-0.112477622926,-0.287194550037,0.0,0.0492578446865,0.0148559799418,-0.205403015018,-0.146920666099,-0.292643964291,-0.0237101316452,-0.00985399633646,-0.0165198482573,66,99,69,57
1639559216726502673,0.181282058358,0.0215384624898,9.76410293579,0.00211967015639,0.00612222589552,0.0111483605579,0.169595733285,-0.112478017807,-0.287188827991,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169595733285,-0.112478017807,-0.287188827991,-0.00658977823332,5.15339088452e-05,-0.00461435085163,-0.205403015018,-0.146920666099,-0.292643964291,-0.00503149349242,-0.0196530781686,-0.00980452820659,66,99,69,56
1639559216730502618,-0.0179487187415,0.159743592143,9.85564136505,-0.0127940308303,0.00612222589552,0.00688730273396,0.169595733285,-0.112490110099,-0.287186086178,0.177864909172,0.135274633765,-0.292736113071,-0.205415546894,-0.146920621395,-0.292642891407,-0.177386507392,0.128085017204,-0.296401321888,0.169595733285,-0.112490110099,-0.287186086178,0.0,-0.00477505661547,-0.00143991934601,-0.205415546894,-0.146920621395,-0.292642891407,-0.00287143071182,0.0111302435398,-0.0019421200268,66,98,69,57
1639559216735642464,-0.156153857708,0.15435898304,9.63128185272,-1.08585645648e-05,-0.0109220044687,0.0239315368235,0.169589579105,-0.112477622926,-0.287194550037,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169589579105,-0.112477622926,-0.287194550037,-0.0022032558918,-0.00914918910712,0.0063791400753,-0.205403015018,-0.146920666099,-0.292643964291,0.00386432604864,-0.0224850066006,-0.0130391670391,66,98,70,56
1639559216740853247,-0.0125641031191,-0.192051291466,9.63307666779,0.0117070488632,0.00825275480747,0.00795256718993,0.169589579105,-0.112477622926,-0.287194550037,0.177864909172,0.135274633765,-0.292736113071,-0.205409765244,-0.146920919418,-0.292649030685,-0.177380338311,0.12808509171,-0.296395599842,0.169589579105,-0.112477622926,-0.287194550037,-0.0235785152763,1.99099736164e-06,-0.000178274101927,-0.205409765244,-0.146920919418,-0.292649030685,0.0209679473191,0.0265766959637,0.015763990581,66,98,70,56
1639559216745210601,0.0951282083988,-0.0664102584124,9.61512851715,0.00425019906834,0.00612222589552,0.00795256718993,0.169595733285,-0.112478017807,-0.287188827991,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.14693300426,-0.292639762163,-0.177386507392,0.128085017204,-0.296401321888,0.169595733285,-0.112478017807,-0.287188827991,0.00114229833707,-0.00101689784788,0.000737562368158,-0.205403015018,-0.14693300426,-0.292639762163,-0.0012307127472,0.0381144955754,0.00626200251281,66,99,70,57
1639559216750104903,0.0412820540369,0.0951282083988,9.76769161224,-0.00320665165782,0.00505696143955,-0.0037653404288,0.169595733285,-0.112478017807,-0.287188827991,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169595733285,-0.112478017807,-0.287188827991,-0.00822620745748,-0.0112618487328,-0.00766312144697,-0.205403015018,-0.146920666099,-0.292643964291,-0.0129487682134,-0.00499784760177,-0.0135966921225,65,99,70,56
1639559216755097945,0.019743591547,-0.0951282083988,9.72640991211,-0.00640244456008,0.0114485481754,-0.0133527191356,0.169601410627,-0.112477600574,-0.287194997072,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177380338311,0.128072619438,-0.296399056911,0.169601410627,-0.112477600574,-0.287194997072,-0.0273590628058,-0.000503556919284,-6.92506946507e-05,-0.205403015018,-0.146920666099,-0.292643964291,0.0178538281471,-0.0160652436316,0.0121487108991,66,98,70,56
1639559216760254601,-0.0646153837442,-0.0807692334056,9.93102550507,-0.0106635028496,-0.0141177978367,-0.0144179835916,0.169595733285,-0.112478017807,-0.287188827991,0.177864909172,0.135262295604,-0.292739808559,-0.205409765244,-0.146920919418,-0.292649030685,-0.177386507392,0.128072544932,-0.296404778957,0.169595733285,-0.112478017807,-0.287188827991,0.0,-0.0442326590419,-0.0133363353088,-0.205409765244,-0.146920919418,-0.292649030685,-0.00339487451129,-0.00894830189645,-0.00559288728982,66,98,70,56
1639559216765161278,-0.0735897421837,0.10230769217,9.75692272186,0.00425019906834,-0.00133462448139,-0.00909166131169,0.169595733285,-0.112490110099,-0.287186086178,0.177877292037,0.135274633765,-0.292736172676,-0.205409765244,-0.14693325758,-0.292644798756,-0.177386507392,0.128085017204,-0.296401321888,0.169595733285,-0.112490110099,-0.287186086178,0.0115988766775,-0.000501701491885,-0.000235394982155,-0.205409765244,-0.14693325758,-0.292644798756,-0.000107287429273,0.0238906163722,0.00434233481064,65,99,70,56
1639559216769879547,0.0933333337307,0.0466666668653,9.72640991211,0.00425019906834,0.00612222589552,0.0122136250138,0.169607564807,-0.112490087748,-0.28718650341,0.177877292037,0.135274633765,-0.292736172676,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169607564807,-0.112490087748,-0.28718650341,0.035136949271,6.14134478383e-05,-0.00549896573648,-0.205403015018,-0.146920666099,-0.292643964291,0.0234682112932,-0.0117289246991,-0.00496272323653,66,99,69,56
1639559216775029602,0.0412820540369,-0.134615391493,9.78923034668,-0.00746770901605,0.0071874903515,0.00475677382201,0.169607564807,-0.112490087748,-0.28718650341,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128085017204,-0.296401321888,0.169607564807,-0.112490087748,-0.28718650341,-0.023597156629,3.06273686874e-05,-0.00274237734266,-0.205403015018,-0.146920666099,-0.292643964291,-0.0132952248678,0.0259968917817,-0.00892881304026,66,98,69,56
1639559216780094847,0.218974366784,-0.0376923084259,9.87897491455,0.00105440581683,-0.00346515327692,0.00795256718993,0.169589579105,-0.112477622926,-0.287194550037,0.177864909172,0.135274633765,-0.292736113071,-0.205409765244,-0.146920919418,-0.292649030685,-0.177386507392,0.128085017204,-0.296401321888,0.169589579105,-0.112477622926,-0.287194550037,0.00882523134351,7.16456611372e-07,-6.41515871393e-05,-0.205409765244,-0.146920919418,-0.292649030685,-0.00904274825007,0.0151411984116,-0.00539937615395,65,98,70,56
1639559216784739003,-0.175897449255,0.122051283717,9.6653842926,-0.0181203540415,0.0103832846507,-0.0186790414155,0.169601410627,-0.112477600574,-0.287194997072,0.177864909172,0.135286971927,-0.292732357979,-0.205403015018,-0.146920666099,-0.292643964291,-0.177398920059,0.128072544932,-0.296404868364,0.169601410627,-0.112477600574,-0.287194997072,-0.00895215198398,0.0540334172547,0.0162446182221,-0.205403015018,-0.146920666099,-0.292643964291,-0.0450759343803,-0.0199306812137,-0.0116162821651,66,99,69,57
1639559216789694698,-0.113076925278,0.0933333337307,9.71384620667,0.0149028422311,0.0103832846507,0.0122136250138,0.169589579105,-0.112477622926,-0.287194550037,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177380338311,0.128072619438,-0.296399056911,0.169589579105,-0.112477622926,-0.287194550037,-0.000761532224715,-0.0140661019832,-0.0049377749674,-0.205403015018,-0.146920666099,-0.292643964291,-0.0055568292737,-0.0114822583273,-0.0054975701496,65,98,69,57
1639559216794807357,-0.118461541831,-0.0951282083988,9.80000019073,-0.00427191611379,0.0167748685926,-0.0122874546796,0.169589579105,-0.112477622926,-0.287194550037,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.14693300426,-0.292639762163,-0.177386507392,0.128072544932,-0.296404778957,0.169589579105,-0.112477622926,-0.287194550037,0.00277025462128,-0.00502094393596,-0.00200206716545,-0.205403015018,-0.14693300426,-0.292639762163,-0.0126993451267,-0.0174606181681,-0.0165417622775,66,99,69,57
1639559216799848125,0.0735897421837,-0.235128208995,9.67076969147,-0.00427191611379,-0.000269360549282,-0.00163481163327,0.169595733285,-0.112490110099,-0.287186086178,0.177871137857,0.135274574161,-0.292730391026,-0.205396264791,-0.146920412779,-0.292638927698,-0.177380338311,0.128072619438,-0.296399056911,0.169595733285,-0.112490110099,-0.287186086178,-0.0134312501177,0.00713984062895,-0.00710538122803,-0.205396264791,-0.146920412779,-0.292638927698,0.0120784128085,-0.029381044209,0.0022244816646,65,98,69,57
1639559216804854190,0.0179487187415,-0.0143589749932,9.68692302704,0.0106417853385,0.0125138126314,0.00475677382201,0.169589579105,-0.112477622926,-0.287194550037,0.177864909172,0.135274633765,-0.292736113071,-0.205415546894,-0.146920621395,-0.292642891407,-0.177386507392,0.128085017204,-0.296401321888,0.169589579105,-0.112477622926,-0.287194550037,-0.00214242306538,-1.47564992403e-06,0.000132129818667,-0.205415546894,-0.146920621395,-0.292642891407,0.00359645532444,0.0192692968994,-4.69153746963e-06,66,98,70,57
1639559216809838684,0.0125641031191,0.0448717959225,9.69948673248,0.0074459919706,0.0114485481754,-0.000569546129555,0.169589579105,-0.112477622926,-0.287194550037,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169589579105,-0.112477622926,-0.287194550037,-0.0203022677451,4.86041699332e-06,-0.000435202149674,-0.205403015018,-0.146920666099,-0.292643964291,-0.00905299931765,-0.0207236949354,-0.0140559393913,66,99,70,57
1639559216814804957,-0.156153857708,0.125641033053,10.1392307281,-0.00640244456008,0.0210359264165,-0.00270007597283,0.169607564807,-0.112477988005,-0.287189245224,0.177877292037,0.135274633765,-0.292736172676,-0.205403015018,-0.146920666099,-0.292643964291,-0.177367925644,0.128072619438,-0.296398937702,0.169607564807,-0.112477988005,-0.287189245224,0.0350504629314,2.25546500587e-07,-2.01954971999e-05,-0.205403015018,-0.146920666099,-0.292643964291,0.0567258819938,-0.0103340400383,0.00460042618215,66,98,70,56
1639559216819916001,-0.348205149174,0.0215384624898,10.2828207016,0.00957652088255,-0.00133462448139,-0.0144179835916,0.169601410627,-0.112477600574,-0.287194997072,0.177871137857,0.135274574161,-0.292730391026,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128085017204,-0.296401321888,0.169601410627,-0.112477600574,-0.287194997072,0.0194183215499,-0.00698307016864,0.0156465750188,-0.205403015018,-0.146920666099,-0.292643964291,-0.0315857082605,0.00213017268106,-0.0114652523771,66,99,70,57
1639559216824861066,0.0143589749932,0.026923077181,9.77128219604,-0.00640244456008,0.0125138126314,-0.00696113379672,0.169595733285,-0.112490110099,-0.287186086178,0.177864909172,0.135262295604,-0.292739808559,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169595733285,-0.112490110099,-0.287186086178,0.0,-0.0585580132902,-0.0176554899663,-0.205403015018,-0.146920666099,-0.292643964291,0.0113176032901,-0.00972227752209,-0.00659794639796,66,98,70,57
1639559216829837096,0.231538459659,-0.0933333337307,9.29564094543,-0.00959823839366,-0.00559568265453,-0.00802639685571,0.169595733285,-0.112490110099,-0.287186086178,0.177864909172,0.135274633765,-0.292736113071,-0.205415546894,-0.146920621395,-0.292642891407,-0.177398920059,0.128085017204,-0.296401441097,0.169595733285,-0.112490110099,-0.287186086178,0.0,-0.020608138293,-0.00621438818052,-0.205415546894,-0.146920621395,-0.292642891407,-0.0524790771306,0.04147176072,0.0108846835792,66,98,69,57
1639559216834950323,0.122051283717,-0.0502564124763,9.95974349976,0.0191639009863,-0.00133462448139,0.00688730273396,0.169595733285,-0.112490110099,-0.287186086178,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177380338311,0.12808509171,-0.296395599842,0.169595733285,-0.112490110099,-0.287186086178,-0.00050768814981,5.16567297382e-06,-0.000462534808321,-0.205403015018,-0.146920666099,-0.292643964291,0.0188596751541,0.0213523171842,0.0233165249228,66,99,70,57
1639559216839906609,0.20461538434,-0.0717948749661,9.87897491455,-0.0138592952862,0.0114485481754,0.0260620601475,0.169595733285,-0.112478017807,-0.287188827991,0.177864909172,0.135274633765,-0.292736113071,-0.205422312021,-0.146933227777,-0.292643725872,-0.177386507392,0.128072544932,-0.296404778957,0.169595733285,-0.112478017807,-0.287188827991,-0.00530022243038,-0.000495257496368,-0.000812380458228,-0.205422312021,-0.146933227777,-0.292643725872,-0.00894571095705,-0.00644424231723,-0.00795695185661,66,99,70,57
1639559216845380622,-0.13641025126,0.0305128209293,9.7353849411,-0.00533718103543,-0.000269360549282,-0.00163481163327,0.169607564807,-0.112490087748,-0.28718650341,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169607564807,-0.112490087748,-0.28718650341,-0.0107765104622,-0.00242164009251,-0.00895501486957,-0.205403015018,-0.146920666099,-0.292643964291,-0.00805530976504,-0.00161385093816,-0.00697405124083,66,99,70,56
1639559216850494780,0.0412820540369,-0.104102566838,9.73000049591,-0.0106635028496,0.013579076156,-0.00163481163327,0.169607564807,-0.112490087748,-0.28718650341,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128072544932,-0.296404778957,0.169607564807,-0.112490087748,-0.28718650341,-0.0181835703552,-0.00523491157219,-0.00542222568765,-0.205403015018,-0.146920666099,-0.292643964291,-0.00834847427905,-0.0358433276415,-0.0261468645185,66,98,70,56
1639559216855483471,0.0933333337307,-0.247692316771,9.77307701111,0.00851125642657,-0.0162483267486,0.00582203827798,0.169601410627,-0.112477600574,-0.287194997072,0.177864909172,0.135286971927,-0.292732357979,-0.205409765244,-0.146920919418,-0.292649030685,-0.177386507392,0.128072544932,-0.296404778957,0.169601410627,-0.112477600574,-0.287194997072,-0.00370446452871,0.0493320189416,0.00823920127004,-0.205409765244,-0.146920919418,-0.292649030685,0.0,-0.0312996096909,-0.00856105983257,66,98,71,57
1639559216860129411,0.145384609699,-0.152564108372,9.83051204681,0.0255554858595,0.00505696143955,-0.0144179835916,0.169583410025,-0.112489320338,-0.28719753027,0.177864909172,0.135286971927,-0.292732357979,-0.205403015018,-0.146908342838,-0.292648136616,-0.177386507392,0.128072544932,-0.296404778957,0.169583410025,-0.112489320338,-0.28719753027,0.0,0.0379486456513,0.0114451674744,-0.205403015018,-0.146908342838,-0.292648136616,-0.00632029864937,-0.0391511805356,-0.0270337443799,66,99,70,56
1639559216865449847,-0.0287179499865,0.0376923084259,9.69589710236,0.0234249569476,0.00292643276043,-0.0037653404288,0.169601410627,-0.112489692867,-0.287192225456,0.177864909172,0.135274633765,-0.292736113071,-0.205403015018,-0.146920666099,-0.292643964291,-0.177386507392,0.128085017204,-0.296401321888,0.169601410627,-0.112489692867,-0.287192225456,-0.000380766112357,-0.00150403822772,-0.000801612506621,-0.205403015018,-0.146920666099,-0.292643964291,0.0084714628756,0.0102117909119,0.00529141444713,66,98,70,56
