%time,field.accel0,field.accel1,field.accel2,field.gyro0,field.gyro1,field.gyro2,field.rf_P0,field.rf_P1,field.rf_P2,field.lf_P0,field.lf_P1,field.lf_P2,field.rr_P0,field.rr_P1,field.rr_P2,field.lr_P0,field.lr_P1,field.lr_P2,field.rf_V0,field.rf_V1,field.rf_V2,field.lf_V0,field.lf_V1,field.lf_V2,field.rr_V0,field.rr_V1,field.rr_V2,field.lr_V0,field.lr_V1,field.lr_V2,field.footForce0,field.footForce1,field.footForce2,field.footForce3
1639394193402795937,-0.193846166134,0.0430769249797,9.98666667938,-0.0064550852403,-0.00233168760315,-0.0208919495344,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152896389365,-0.300804913044,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149685099721,-0.298197537661,-0.0269884429872,-0.0221471060067,-0.0125649003312,-0.194027453661,-0.144039332867,-0.297903954983,-0.0281886365265,0.0147537570447,0.00638766167685,65,58,28,50
1639394193407656094,0.367948740721,-0.152564108372,9.47512817383,-0.00538982124999,-0.00872327387333,0.0153270391747,0.163530677557,-0.149672538042,-0.298201858997,0.163131505251,0.152896091342,-0.30080062151,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149672538042,-0.298201858997,0.0358595065773,-0.0507172718644,0.00672692246735,-0.194027453661,-0.144039332867,-0.297903954983,-0.00013816896535,0.00208720308729,0.000597932725213,64,57,29,50
1639394193412818429,0.0125641031191,0.105897441506,9.85025691986,0.0127196731046,0.00832095649093,0.00041333923582,0.163543522358,-0.149685129523,-0.298198223114,0.163131505251,0.15290877223,-0.300796180964,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163543522358,-0.149685129523,-0.298198223114,0.0416574552655,0.0206405371428,0.0190694313496,-0.194027453661,-0.144039332867,-0.297903954983,0.00929030403495,0.000407657615142,-0.007376734633,65,58,29,50
1639394193417788411,0.287179499865,-0.0466666668653,9.62589740753,-0.0117814065889,0.00192936998792,-0.000651926209684,0.163543522358,-0.149685129523,-0.298198223114,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163543522358,-0.149685129523,-0.298198223114,0.00184714398347,0.0222158432007,0.00771835166961,-0.194027453661,-0.144039332867,-0.297903954983,0.00340279797092,0.0204805042595,0.00347339594737,65,58,29,50
1639394193422811889,0.0969230830669,-0.00897435937077,9.69230747223,0.00419755838811,-0.000201159171411,0.00467439508066,0.163530677557,-0.149672538042,-0.298201858997,0.163118541241,0.152896046638,-0.300799906254,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149672538042,-0.298201858997,-0.0337085127831,-0.0363447926939,-0.00226346869022,-0.194027453661,-0.144039332867,-0.297903954983,0.0114586455747,0.0146593153477,0.00330140115693,65,58,29,50
1639394193427789312,-0.00179487187415,-0.113076925278,9.9094877243,0.0223070513457,-0.00126642303076,-0.0102393049747,0.163530677557,-0.149685099721,-0.298197537661,0.163124740124,0.152909114957,-0.300801187754,-0.194034069777,-0.144039541483,-0.297909140587,-0.196532174945,0.148878335953,-0.303073525429,0.163530677557,-0.149685099721,-0.298197537661,0.0141108538955,0.0127882361412,-0.00133823277429,-0.194034069777,-0.144039541483,-0.297909140587,0.0257730912417,0.000846943061333,0.0134488679469,64,58,30,50
1639394193432801953,-0.107692308724,-0.122051283717,9.55589771271,-0.00432455679402,-0.0140495970845,0.0121312458068,0.163537353277,-0.149684786797,-0.298192411661,0.163111776114,0.152896389365,-0.300804913044,-0.194020837545,-0.14403912425,-0.297898709774,-0.196545094252,0.148878291249,-0.303072810173,0.163537353277,-0.149684786797,-0.298192411661,-0.0293448902667,-0.0342237353325,-0.0138790160418,-0.194020837545,-0.14403912425,-0.297898709774,-0.018085822463,-0.00546115916222,0.0124981878325,64,59,30,50
1639394193437817018,0.161538466811,-0.0933333337307,9.32435894012,0.0148502020165,0.000864105531946,0.0068049239926,0.163523972034,-0.149685397744,-0.298202633858,0.163111776114,0.152909055352,-0.3008005023,-0.194027453661,-0.144051879644,-0.297899842262,-0.196538969874,0.148878604174,-0.303078532219,0.163523972034,-0.149685397744,-0.298202633858,-0.0156000237912,0.0291414726526,0.00316974427551,-0.194027453661,-0.144051879644,-0.297899842262,-0.00207924004644,0.000500713416841,-0.00906061846763,64,58,29,50
1639394193442793900,-0.0771794915199,-0.10230769217,9.99025630951,0.0148502020165,-0.000201159171411,-0.00384771963581,0.163530677557,-0.149672538042,-0.298201858997,0.163124740124,0.152896434069,-0.3008056283,-0.194027453661,-0.144039332867,-0.297903954983,-0.196532174945,0.148878335953,-0.303073525429,0.163530677557,-0.149672538042,-0.298201858997,0.0129300057888,-0.0386882573366,-0.0143452966586,-0.194027453661,-0.144039332867,-0.297903954983,0.0277335941792,-0.000273946323432,0.00495717348531,64,58,28,50
1639394193447758153,0.276410251856,-0.254871785641,9.38358974457,0.00739335129037,-0.0140495970845,-0.0176961570978,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152896389365,-0.300804913044,-0.194014787674,-0.144051909447,-0.297900438309,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149685099721,-0.298197537661,-0.0289799496531,-0.0100944135338,-0.0109028965235,-0.194014787674,-0.144051909447,-0.297900438309,-0.00107698142529,0.000685434613843,-0.00760737154633,65,58,29,50
1639394193452810404,-0.195641025901,0.174102574587,10.1069231033,-0.00219402788207,0.0136472778395,0.0174575708807,0.163543522358,-0.149685129523,-0.298198223114,0.163118541241,0.152896046638,-0.300799906254,-0.194014787674,-0.144039362669,-0.297904551029,-0.196532174945,0.148878335953,-0.303073525429,0.163543522358,-0.149685129523,-0.298198223114,-0.0170052982867,-0.00408057589084,0.017021946609,-0.194014787674,-0.144039362669,-0.297904551029,0.0252906344831,0.0153680834919,0.0192462485284,65,58,30,50
1639394193457829916,0.242307692766,-0.156153857708,9.30999946594,-0.00112876354251,0.00832095649093,-0.00171719072387,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152909055352,-0.3008005023,-0.194027453661,-0.144051879644,-0.297899842262,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149685099721,-0.298197537661,-0.0339206382632,0.0070255342871,0.00168515765108,-0.194027453661,-0.144051879644,-0.297899842262,-0.00209813052788,0.000247222778853,-0.00447359960526,65,58,29,50
1639394193462742326,-0.330256432295,0.0287179499865,10.0548715591,0.00419755838811,-0.00446221698076,-0.00491298409179,0.163536801934,-0.149685442448,-0.298203319311,0.163124740124,0.152896434069,-0.3008056283,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163536801934,-0.149685442448,-0.298203319311,-0.00165539479349,-0.0337460935116,-0.0131336348131,-0.194027453661,-0.144039332867,-0.297903954983,-0.0425511226058,9.1151399829e-05,-0.00164942280389,64,58,29,50
1639394193467856495,0.407435923815,-0.156153857708,9.55589771271,0.0212417896837,-0.00765800895169,-0.00278245517984,0.163543522358,-0.149672567844,-0.298202544451,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163543522358,-0.149672567844,-0.298202544451,0.00136057287455,0.0451260879636,0.00919204391539,-0.194027453661,-0.144039332867,-0.297903954983,0.0188191551715,0.000297083781334,-0.00537585560232,65,58,29,51
1639394193472812463,-0.256666660309,0.150769233704,10.1499996185,-0.00538982124999,0.000864105531946,0.0131965102628,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152896389365,-0.300804913044,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149685099721,-0.298197537661,-0.0393176823854,-0.0342367477715,-0.00984538998455,-0.194027453661,-0.144039332867,-0.297903954983,-0.0204746946692,0.00785917323083,-0.00313558103517,64,58,29,50
1639394193477863265,0.199230775237,-0.10230769217,9.59358978271,-0.00432455679402,0.0125820133835,0.0110659813508,0.163530677557,-0.149685099721,-0.298197537661,0.163124740124,0.152921795845,-0.300796717405,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149685099721,-0.298197537661,-0.00475610652938,0.0463803820312,0.0140183540061,-0.194027453661,-0.144039332867,-0.297903954983,0.00602792715654,7.81883281888e-05,-0.00141485058703,64,58,29,50
1639394193482800686,0.120256409049,-0.193846166134,9.6276922226,0.00313229393214,-0.00446221698076,0.0100007168949,0.163543522358,-0.149685129523,-0.298198223114,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163543522358,-0.149685129523,-0.298198223114,0.0110467998311,0.00266933208331,-0.000353119859938,-0.194027453661,-0.144039332867,-0.297903954983,0.00326688960195,5.19113127666e-05,-0.000939356978051,64,58,29,50
1639394193487720206,-0.0915384665132,0.0143589749932,10.1141033173,0.00845861528069,-0.00659274496138,0.00041333923582,0.163530677557,-0.149685099721,-0.298197537661,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149685099721,-0.298197537661,0.0288164708763,0.0371354185045,0.00999971665442,-0.194027453661,-0.144039332867,-0.297903954983,0.00082898826804,-3.37505880452e-05,0.000610731018241,65,58,29,50
1639394193492805307,0.113076925278,-0.00358974374831,9.39794921875,0.00845861528069,-0.00659274496138,-0.0091740405187,0.163537353277,-0.149672240019,-0.2981967628,0.163124740124,0.152909114957,-0.300801187754,-0.194020837545,-0.14403912425,-0.297898709774,-0.196538969874,0.148878604174,-0.303078532219,0.163537353277,-0.149672240019,-0.2981967628,0.0316052176058,0.0239529255778,0.00553845521063,-0.194020837545,-0.14403912425,-0.297898709774,0.0172102432698,0.000177671288839,-0.00321503635496,64,59,29,51
1639394193497858656,-0.218974366784,0.0466666668653,10.0638456345,0.00526282284409,0.020038863644,0.0153270391747,0.163543522358,-0.149685129523,-0.298198223114,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163543522358,-0.149685129523,-0.298198223114,0.0139545751736,0.00523644639179,-0.00690569635481,-0.194027453661,-0.144039332867,-0.297903954983,0.00185239361599,-0.0122238174081,-0.0042100707069,65,59,29,50
1639394193502918759,0.235128208995,-0.269230782986,9.42128181458,0.00313229393214,-0.00446221698076,0.0100007168949,0.163530677557,-0.149672538042,-0.298201858997,0.163105010986,0.152909398079,-0.300805479288,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149672538042,-0.298201858997,-0.0364367961884,0.0255798753351,-0.00656291842461,-0.194027453661,-0.144039332867,-0.297903954983,-0.0304438211024,-7.81365670264e-05,0.00141391379293,64,58,29,50
1639394193507766295,-0.11128205061,0.129230767488,10.1158971786,0.0148502020165,0.00299463421106,-0.00704351160675,0.163523972034,-0.149685397744,-0.298202633858,0.163111776114,0.152909055352,-0.3008005023,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163523972034,-0.149685397744,-0.298202633858,-0.012240210548,-0.0132542494684,-0.00341845536605,-0.194027453661,-0.144039332867,-0.297903954983,-0.031837221235,0.00623488007113,0.0022774792742,64,58,29,50
1639394193512816338,0.210000008345,-0.0735897421837,9.64025592804,-0.00858561415225,0.0125820133835,0.0131965102628,0.163530677557,-0.149685099721,-0.298197537661,0.163118541241,0.152896046638,-0.300799906254,-0.194020837545,-0.14403912425,-0.297898709774,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149685099721,-0.298197537661,0.0103405574337,-0.017728542909,0.00395014462993,-0.194020837545,-0.14403912425,-0.297898709774,-0.029638228938,-8.78179416759e-05,0.00158910243772,64,59,29,51
1639394193517885353,-0.109487183392,-0.00179487187415,9.65102577209,0.00206702947617,-0.00126642303076,0.00147860369179,0.163530677557,-0.149685099721,-0.298197537661,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149685099721,-0.298197537661,0.0184404961765,0.0210061706603,-0.00160499801859,-0.194027453661,-0.144039332867,-0.297903954983,-0.0100792497396,0.0041574286297,0.00150308292359,64,58,29,51
1639394193522815292,-0.089743591845,-0.118461541831,10.0082054138,0.0063280868344,0.00299463421106,0.0217186287045,0.163537353277,-0.149672240019,-0.2981967628,0.163111776114,0.152896389365,-0.300804913044,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163537353277,-0.149672240019,-0.2981967628,-0.00158326234668,-0.0392593592405,-0.0137321092188,-0.194027453661,-0.144039332867,-0.297903954983,-0.0097280209884,0.000315123732435,-0.00570229580626,64,58,30,50
1639394193527833280,0.319487184286,0.0,9.54333305359,-0.00432455679402,0.00512516312301,0.0110659813508,0.163523972034,-0.149685397744,-0.298202633858,0.163118541241,0.152908712626,-0.300795465708,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148865833879,-0.303082793951,0.163523972034,-0.149685397744,-0.298202633858,-0.0197699461132,-0.000225696363486,0.0186466798186,-0.194027453661,-0.144039332867,-0.297903954983,0.012835778296,-0.0405423417687,-0.0193314626813,64,58,29,50
1639394193532813813,-0.337435901165,0.0412820540369,10.0764102936,-0.00538982124999,0.00192936998792,-0.00597824854776,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152909055352,-0.3008005023,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149685099721,-0.298197537661,-0.0319291315973,-0.0352414250374,-0.010615539737,-0.194027453661,-0.144039332867,-0.297903954983,0.00205399934202,0.000343994121067,-0.0062247174792,65,58,29,50
1639394193537810119,0.147179484367,-0.20461538434,9.34051322937,-0.020303523168,-0.00552748143673,0.0195880997926,0.163530677557,-0.149672538042,-0.298201858997,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149672538042,-0.298201858997,0.0133198145777,0.018909489736,0.00579838315025,-0.194027453661,-0.144039332867,-0.297903954983,-0.0219640452415,0.0181487314403,0.00730014871806,65,58,29,50
1639394193542806443,-0.0251282062382,-0.141794875264,9.60256385803,-0.0362824909389,-0.00126642303076,0.00041333923582,0.163530677557,-0.149672538042,-0.298201858997,0.163111776114,0.152909055352,-0.3008005023,-0.194020837545,-0.14403912425,-0.297898709774,-0.196545094252,0.148878291249,-0.303072810173,0.163530677557,-0.149672538042,-0.298201858997,-0.0395815707743,0.011729773134,0.00635222345591,-0.194020837545,-0.14403912425,-0.297898709774,-0.0119129233062,-0.00112146162428,0.0202933177352,65,58,29,50
1639394193547735092,0.197435900569,-0.0933333337307,9.92205142975,-0.00752034969628,0.00192936998792,-0.00384771963581,0.163530677557,-0.149672538042,-0.298201858997,0.163124740124,0.152896434069,-0.3008056283,-0.194014787674,-0.144039362669,-0.297904551029,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149672538042,-0.298201858997,-0.00620773015544,-0.0216351859272,-0.0123173892498,-0.194014787674,-0.144039362669,-0.297904551029,-0.0248304605484,0.000797531858552,-4.41438751295e-05,65,58,29,50
1639394193552804616,-0.143589749932,0.109487183392,9.9058971405,0.0212417896837,0.0104514854029,-0.00704351160675,0.163543522358,-0.149672567844,-0.298202544451,0.163124740124,0.152896434069,-0.3008056283,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163543522358,-0.149672567844,-0.298202544451,-0.00232169404626,-0.0179146453738,-0.0125720435753,-0.194027453661,-0.144039332867,-0.297903954983,-0.0443004816771,0.000896730809473,-0.00183918955736,65,58,29,50
1639394193557852612,0.17948718369,-0.172307699919,9.2974357605,-0.0149771999568,-0.0129843326285,-0.0123698338866,0.163530677557,-0.149685099721,-0.298197537661,0.163131505251,0.15290877223,-0.300796180964,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149685099721,-0.298197537661,0.0212671011686,-0.028411122039,0.00159558746964,-0.194027453661,-0.144039332867,-0.297903954983,0.00909814424813,0.000195893109776,-0.00354476762004,65,58,29,49
1639394193562820557,-0.175897449255,-0.0143589749932,10.088973999,0.0105891460553,-0.0108538027853,-0.00491298409179,0.163530677557,-0.149685099721,-0.298197537661,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196532174945,0.148878335953,-0.303073525429,0.163530677557,-0.149685099721,-0.298197537661,-0.00789918936789,0.0161981489509,-0.000922533683479,-0.194027453661,-0.144039332867,-0.297903954983,-0.00541606964543,0.0119695430622,-0.00557972863317,64,58,29,50
1639394193567898025,0.493589758873,-0.150769233704,9.46076869965,-0.00752034969628,-0.000201159171411,-0.00491298409179,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152896389365,-0.300804913044,-0.194027453661,-0.144039332867,-0.297903954983,-0.196532174945,0.148878335953,-0.303073525429,0.163530677557,-0.149685099721,-0.298197537661,-0.0200787186623,-0.050145290792,-0.0169748440385,-0.194027453661,-0.144039332867,-0.297903954983,0.0248293634504,-0.000698908581398,0.0126470429823,64,58,29,50
1639394193572791997,-0.109487183392,0.0969230830669,10.0566673279,-0.0160424634814,0.00725569203496,0.0131965102628,0.163530677557,-0.149672538042,-0.298201858997,0.163111776114,0.152909055352,-0.3008005023,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149672538042,-0.298201858997,-0.014255778864,0.0259438809007,0.00735426554456,-0.194027453661,-0.144039332867,-0.297903954983,0.00551981898025,0.00045153091196,-0.00337478611618,64,58,29,50
1639394193577841475,0.35897436738,-0.217179492116,9.51461601257,-0.0171077288687,0.00405989866704,-0.000651926209684,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152909055352,-0.3008005023,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148865833879,-0.303082793951,0.163530677557,-0.149685099721,-0.298197537661,-0.0174158904701,0.0128463869914,0.00550089590251,-0.194027453661,-0.144039332867,-0.297903954983,0.0212476123124,-0.0379938222468,-0.0174881070852,65,58,29,50
1639394193582806906,0.0179487187415,-0.0682051256299,9.78205108643,0.0244375802577,0.00405989866704,-0.00491298409179,0.163543522358,-0.149672567844,-0.298202544451,0.163124740124,0.152896434069,-0.3008056283,-0.194020837545,-0.14403912425,-0.297898709774,-0.196551889181,0.148878574371,-0.303077816963,0.163543522358,-0.149672567844,-0.298202544451,0.0377161763608,0.00652847439051,-0.00262265908532,-0.194020837545,-0.14403912425,-0.297898709774,-0.0399447083473,-0.000107743428089,-0.00764202466235,65,57,29,50
1639394193587944144,-0.183076933026,-0.070000000298,10.0261535645,-0.00219402788207,0.00938622094691,0.0100007168949,0.163543522358,-0.149672567844,-0.298202544451,0.163111776114,0.152896389365,-0.300804913044,-0.194014787674,-0.144039362669,-0.297904551029,-0.196538969874,0.148878604174,-0.303078532219,0.163543522358,-0.149672567844,-0.298202544451,-0.00191932357848,-0.0208347160369,-0.00857340637594,-0.194014787674,-0.144039362669,-0.297904551029,0.00366065651178,0.00060218560975,-0.0108968000859,65,58,29,49
1639394193592826832,0.131025642157,-0.129230767488,9.40333366394,0.00313229393214,-0.00765800895169,-0.00278245517984,0.163530677557,-0.149672538042,-0.298201858997,0.163118541241,0.152908712626,-0.300795465708,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163530677557,-0.149672538042,-0.298201858997,-0.02051416412,0.0343886353076,0.0268365219235,-0.194027453661,-0.144039332867,-0.297903954983,0.00831821840256,4.27300255978e-05,-0.000773217761889,64,58,29,50
1639394193597894783,-0.297948718071,0.0933333337307,10.1176919937,-0.0117814065889,0.0125820133835,0.0142617747188,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152896389365,-0.300804913044,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149685099721,-0.298197537661,-0.0421802178025,-0.0293392892927,-0.0195174962282,-0.194027453661,-0.144039332867,-0.297903954983,-0.0303290747106,0.00462385732681,0.0026545485016,65,58,30,50
1639394193602876400,0.229743599892,-0.104102566838,9.47871780396,-0.00752034969628,-0.0108538027853,-0.000651926209684,0.163530677557,-0.149685099721,-0.298197537661,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149685099721,-0.298197537661,0.0358146466315,0.0114035764709,-0.00427761487663,-0.194027453661,-0.144039332867,-0.297903954983,-0.022430120036,0.000277487473795,-0.00502125173807,64,58,29,50
1639394193607849427,-0.287179499865,0.197435900569,10.3456411362,-0.00219402788207,-0.00552748143673,-0.00810877606273,0.163530677557,-0.149685099721,-0.298197537661,0.163111776114,0.152896389365,-0.300804913044,-0.194027453661,-0.144039332867,-0.297903954983,-0.196551889181,0.148878574371,-0.303077816963,0.163530677557,-0.149685099721,-0.298197537661,-0.030609736219,0.014862826094,0.00695089716464,-0.194027453661,-0.144039332867,-0.297903954983,-0.0134725579992,-6.40558137093e-05,0.00115911685862,64,58,30,50
1639394193612854735,0.215384617448,-0.183076933026,9.38000011444,-0.00219402788207,-0.00765800895169,0.0068049239926,0.163543522358,-0.149685129523,-0.298198223114,0.163124740124,0.152909114957,-0.300801187754,-0.194027453661,-0.144039332867,-0.297903954983,-0.196538969874,0.148878604174,-0.303078532219,0.163543522358,-0.149685129523,-0.298198223114,0.00200913660228,0.021404016763,0.00798445101827,-0.194027453661,-0.144039332867,-0.297903954983,0.0214676894248,0.00016613957996,-0.00300636515021,64,58,29,50
